,Datetime,Tweet Id,Text,Replies,Likes,Retweets,Quote Retweets,URL,Intentionally left blank,Username,Display Name,Raw Description,Rendered Description,Verified?,Date Created,Followers Count
0,2017-04-26 19:23:33+00:00,857314220932710400,@inquirerdotnet Yung mga NPA ginutom sa bundok kaya nagpalit anyo at ngayon naging kadamay. Bumalik kayo sa bundok libre tumira don mga komunista.,0,0,0,0,https://twitter.com/Tina78Maan/status/857314220932710400, ,Tina78Maan,Tina Maan,I am just being me.,I am just being me.,False,2016-10-19 20:27:41+00:00,7
1,2017-04-24 03:22:47+00:00,856347662169374720,"Impormasyon na front lang ang Kadamay ng mga komunista, paiimbestigahan sa Senado - https://t.co/r0e1u2xVjA https://t.co/24nawADNSp",0,0,1,0,https://twitter.com/EagleNews/status/856347662169374720, ,EagleNews,Eagle News,"24/7 news from Eagle News correspondents around the world.
 https://t.co/zr0UKlfLYz","24/7 news from Eagle News correspondents around the world.
 eaglenews.net",False,2013-10-30 05:40:44+00:00,27602
2,2017-04-23 16:00:30+00:00,856175961565413377,@gmanews Eh totoong maka komunista yung presidente at yung grupong kadamay eh maka komunista din. Yan yung hinahakot para mag rally.,0,2,1,0,https://twitter.com/Tina78Maan/status/856175961565413377, ,Tina78Maan,Tina Maan,I am just being me.,I am just being me.,False,2016-10-19 20:27:41+00:00,7
3,2017-04-16 09:00:01+00:00,853533428901216256,"Kadamay front ng mga komunista - Trillanes 
https://t.co/nQ20ZGavVk",0,1,8,0,https://twitter.com/PolitikoWatch/status/853533428901216256, ,PolitikoWatch,Politiko Watch,"We are a social news and blog site where politikos, their kin, friends and allies are the center of the universe. #Politiko","We are a social news and blog site where politikos, their kin, friends and allies are the center of the universe. #Politiko",False,2016-09-22 14:00:14+00:00,928
4,2017-04-10 13:00:02+00:00,851419503208448000,"Kadamay front ng mga komunista - Trillanes 
https://t.co/nQ20ZGavVk",0,0,1,0,https://twitter.com/PolitikoWatch/status/851419503208448000, ,PolitikoWatch,Politiko Watch,"We are a social news and blog site where politikos, their kin, friends and allies are the center of the universe. #Politiko","We are a social news and blog site where politikos, their kin, friends and allies are the center of the universe. #Politiko",False,2016-09-22 14:00:14+00:00,928
5,2017-04-08 05:00:00+00:00,850573921967460357,"Kadamay front ng mga komunista - Trillanes 
https://t.co/nQ20ZGavVk",0,0,0,0,https://twitter.com/PolitikoWatch/status/850573921967460357, ,PolitikoWatch,Politiko Watch,"We are a social news and blog site where politikos, their kin, friends and allies are the center of the universe. #Politiko","We are a social news and blog site where politikos, their kin, friends and allies are the center of the universe. #Politiko",False,2016-09-22 14:00:14+00:00,928
6,2017-04-07 10:15:00+00:00,850290807689162752,"Kadamay front ng mga komunista - Trillanes 
https://t.co/nQ20ZGs7jU",0,0,0,0,https://twitter.com/PolitikoWatch/status/850290807689162752, ,PolitikoWatch,Politiko Watch,"We are a social news and blog site where politikos, their kin, friends and allies are the center of the universe. #Politiko","We are a social news and blog site where politikos, their kin, friends and allies are the center of the universe. #Politiko",False,2016-09-22 14:00:14+00:00,928
7,2017-04-07 09:50:00+00:00,850284516371345408,Kadamay umalma sa akusasyong front sila ng komunista,0,0,0,0,https://twitter.com/DZMMTeleFeed/status/850284516371345408, ,DZMMTeleFeed,DZMMTeleRadyoFeed,,,False,2015-08-07 06:20:56+00:00,248
8,2017-04-07 04:27:52+00:00,850203447244709892,"#RadyoPatrol Bansag na komunista sa grupong Kadamay, guni-guni lamang umano ni Sen. Antonio Trillanes | Ulat ni @zhandercayabyab https://t.co/0FNCjza9yo",1,3,1,0,https://twitter.com/DZMMTeleRadyo/status/850203447244709892, ,DZMMTeleRadyo,DZMM TeleRadyo,"The Official Twitter news feed of DZMM Radyo Patrol 630, DZMM TeleRadyo and https://t.co/xFP7gFSYYB. Like us on Facebook: https://t.co/FFvpFBOPD0","The Official Twitter news feed of DZMM Radyo Patrol 630, DZMM TeleRadyo and DZMM.com.ph. Like us on Facebook: facebook.com/DZMMTeleRadyo",True,2009-11-24 02:03:16+00:00,1513616
9,2017-04-07 04:03:15+00:00,850197253666947076,"Kadamay: Paratang na komunista ang kanilang grupo, guni-guni lang ni Sen. Antonio Trillanes | via @zhandercayabyab https://t.co/K4I5uXXMwZ",2,14,11,7,https://twitter.com/DZMMTeleRadyo/status/850197253666947076, ,DZMMTeleRadyo,DZMM TeleRadyo,"The Official Twitter news feed of DZMM Radyo Patrol 630, DZMM TeleRadyo and https://t.co/xFP7gFSYYB. Like us on Facebook: https://t.co/FFvpFBOPD0","The Official Twitter news feed of DZMM Radyo Patrol 630, DZMM TeleRadyo and DZMM.com.ph. Like us on Facebook: facebook.com/DZMMTeleRadyo",True,2009-11-24 02:03:16+00:00,1513616
10,2017-04-07 03:56:38+00:00,850195585474764800,"Kadamay: Paratang na komunista ang kanilang grupo, guni-guni lang ni Sen. Antonio Trillanes @DZMMTeleRadyo https://t.co/3PpFbgbQ0e",0,0,0,1,https://twitter.com/zhandercayabyab/status/850195585474764800, ,zhandercayabyab,Zhander Cayabyab,News Anchor at DZXL RMN | Broadcast Journalist | College Instructor @ThePUPOfficial; TikTok: @maskomportable,News Anchor at DZXL RMN | Broadcast Journalist | College Instructor @ThePUPOfficial; TikTok: @maskomportable,False,2012-08-06 07:42:21+00:00,12948
11,2017-04-07 03:32:31+00:00,850189519047376896,"Trillanes: Kadamay komunista!

Studio: Pilipino sila
House: Lutasin ang kahirapan
Lot: Pabahay para sa mahirap
Constitution: Art 13 Sec 9/10",0,2,0,0,https://twitter.com/tonyocruz/status/850189519047376896, ,tonyocruz,Tonyo Cruz,Filipino 🇵🇭 @manilabulletin columnist,Filipino 🇵🇭 @manilabulletin columnist,True,2007-04-13 17:55:15+00:00,32921
12,2017-04-06 11:01:27+00:00,849940107662512128,"On Trillanes' red tagging of Kadamay(NV):
Mas mabuti nang maging komunista kesa maging bulok na reaksiyunaryong pulitiko gaya mo (Trillanes)",1,0,0,0,https://twitter.com/innoculum/status/849940107662512128, ,innoculum,Innoculatum,"Mortis vivo docet. Everybody lies, but numbers don't. Your resident alcoholic basura.","Mortis vivo docet. Everybody lies, but numbers don't. Your resident alcoholic basura.",False,2011-01-30 07:52:43+00:00,208
13,2017-04-06 05:48:09+00:00,849861264721432576,".@TrillanesSonny @milkyrigonan Sen. @TrillanesSonny: May info ako yung Kadamay front ng mga komunista, ginagamit sa shakedown ng negosyo. Delikado yan | RH12 @milkyrigonan",3,0,2,0,https://twitter.com/dzrhnews/status/849861264721432576, ,dzrhnews,DZRH NEWS,"The official Twitter account of radio station DZRH, Manila Broadcasting Company, Ang Kaunaunahan sa Pilipinas.","The official Twitter account of radio station DZRH, Manila Broadcasting Company, Ang Kaunaunahan sa Pilipinas.",False,2009-09-17 00:35:08+00:00,133506
14,2017-04-06 05:42:36+00:00,849859868349444096,"@TrillanesSonny may info ako yun Kadamay front ng mga komunista. Ginagamit sa shakedown ng negosyo, delikado yan @dzrhnews",0,1,0,0,https://twitter.com/milkyrigonan/status/849859868349444096, ,milkyrigonan,milky rigonan 💋,Broadcast Journalist/ Mom/Golfer⛳️https://t.co/TJ2ZC8M8gj,Broadcast Journalist/ Mom/Golfer⛳️Instagram.com/milkyrigonan,False,2009-09-11 07:15:53+00:00,3479
15,2017-04-04 16:09:39+00:00,849292892354920448,@cnnphilippines Kadamay sya ng komunista.,0,1,0,0,https://twitter.com/Harperblammo/status/849292892354920448, ,Harperblammo,Harper,#PorVida,#PorVida,False,2016-05-06 15:47:20+00:00,1160
16,2017-05-25 02:31:40+00:00,867568821548101633,@DZMMTeleRadyo wala na kayo naitulogn sa gobyerno kugn di dumagdag gulo  kayo kadamay  magbanat kayo buto puro kayo komunista ginagamit ng mga miyembro,0,0,0,0,https://twitter.com/marinellamarti3/status/867568821548101633, ,marinellamarti3,"Sold Out Kings, Breaking Records, Biggest Boy Band",,,False,2012-12-26 05:50:26+00:00,97
17,2018-03-23 22:11:23+00:00,977306842098417664,@Dutertenomics magra rally na naman mga bugok na komunista at mga pisting skolar ng bayan sasamahan pa ng mga pisting yawa na kadamay,1,3,0,0,https://twitter.com/SamohKan/status/977306842098417664, ,SamohKan,Samo Kan,i sell democracy... buy 1 take 1.,i sell democracy... buy 1 take 1.,False,2011-06-23 04:26:59+00:00,196
18,2018-05-03 04:36:15+00:00,991899212945149957,"Mga kids, eto ang galawang Komunista, mga Kadamay, mga tao ng CPP-NPA. Kaya wag na sumama sa mga rally! https://t.co/PUWcyANMKN",0,0,0,0,https://twitter.com/NokieVillanueva/status/991899212945149957, ,NokieVillanueva,Nokie Villanueva,"Azure Certified #DevOps Law student, #WSL2 fanboy / Lakers Fan, Blanka fighter, chef kuno, love to cook, port sniffer, part time Miron, Baby Trisha addict ❤❤❤","Azure Certified #DevOps Law student, #WSL2 fanboy / Lakers Fan, Blanka fighter, chef kuno, love to cook, port sniffer, part time Miron, Baby Trisha addict ❤❤❤",False,2010-01-20 16:21:26+00:00,140
19,2018-06-14 19:55:41+00:00,1007350885490409473,@TishaCM Udyok yan ng mga komunista. Di alam ng karamihan ng membro ng kadamay na ginagamit lang sila. At ang masama di pa nila alam kung sino talaga ang nasa likod nyan.,1,3,2,0,https://twitter.com/dTnalakRiderSR/status/1007350885490409473, ,dTnalakRiderSR,KulasSR,Right and Wrong depends on the MAJORITY of the people in the society where you live in of what is Right and Wrong. DEMOCRACY,Right and Wrong depends on the MAJORITY of the people in the society where you live in of what is Right and Wrong. DEMOCRACY,False,2016-10-28 08:40:41+00:00,3274
20,2018-06-14 02:48:29+00:00,1007092384260186117,"@gmanews Itong KADAMAY at China, may pagkakaparehas, parehas utak komunista (Mao at Joma), parehas nang-aagaw, ang China, nang-aagaw ng mga isla samantala ang KADAMAY nang-aagaw ng mga pabahay ng gobyerno at ang panghuli, parehas kinukunsinti ni Du30!",0,1,1,0,https://twitter.com/Abuka1023/status/1007092384260186117, ,Abuka1023,Mark Garcia,,,False,2014-06-13 13:48:03+00:00,23
21,2018-06-01 02:57:13+00:00,1002383536676978689,"Ito pong mga members ng Kadamay, tinulongan po ng mga komunista magkaroon ng pabahay. By force po, kinuha mga housing units ng gobyerno. Ngayon po, ginagamit po sila kontra Duterte, pinipiraan, pinabayad ng nakuha nilang pabahay pero sa mga kumunista magbayad.

Yan po nakuha nyo!",0,0,1,0,https://twitter.com/kotawinters/status/1002383536676978689, ,kotawinters,jane abao,"Committed to responsible journalism. Editorial Board Member, SAGE Open","Committed to responsible journalism. Editorial Board Member, SAGE Open",False,2008-06-03 12:10:41+00:00,12493
22,2018-07-26 06:45:55+00:00,1022372426309455872,@Dutertenomics @DuterteChange @PTV ....pangkalahatan at panmatagalang proyekto ang nakasalalay diyan...at hindi yang mga putang inang Kadamay ng komunista ang sisira dian...pilipino ako at sawa na sa pag mumukha ng mga liberal at dilawan sa EDSA...yang mga yan pansarili lng ang alam.,0,0,0,0,https://twitter.com/andrespolicarp2/status/1022372426309455872, ,andrespolicarp2,andres policarpio,davao del sur👊full time househusband.,davao del sur👊full time househusband.,False,2017-08-07 06:44:13+00:00,4
23,2018-07-23 01:01:16+00:00,1021198525177085953,"Salamat sa KADAMAY, dinamay nila ang iba pang rallyistang komunista sa pagkamuhi ng taong bayan dahil sa kanilang kabastusan at pekeng pinaglalaban. With friends like that, who needs enemies. Keep up the good work.",1,6,3,0,https://twitter.com/mydutertestory/status/1021198525177085953, ,mydutertestory,My Duterte Story,Jesuit Educated-Partner for Change; Opinions mine alone.,Jesuit Educated-Partner for Change; Opinions mine alone.,False,2015-12-02 22:15:40+00:00,6725
24,2018-08-03 07:42:03+00:00,1025285656006733826,"Secretary Bello: Nagkagulo sa NutriAsia dahil sa KADAMAY 

Philippine Army: May mga komunista kasi

NutriAsia PR: We beg for fairness 

What really happened: 

https://t.co/kYvsdQ3xCH",0,7,4,0,https://twitter.com/tonyocruz/status/1025285656006733826, ,tonyocruz,Tonyo Cruz,Filipino 🇵🇭 @manilabulletin columnist,Filipino 🇵🇭 @manilabulletin columnist,True,2007-04-13 17:55:15+00:00,32921
25,2018-09-23 22:50:30+00:00,1043996055094812672,"The Partido Komunista ng Pilipinas is a revolutionary organization formed by Jose Maria Sison on December 26, 1968. It's 50th year is this coming December. Expect chaos from them using students (Kadamay) converted thru teach-ins. Expect aklasan or strike of workers in companies.",8,22,17,2,https://twitter.com/kotawinters/status/1043996055094812672, ,kotawinters,jane abao,"Committed to responsible journalism. Editorial Board Member, SAGE Open","Committed to responsible journalism. Editorial Board Member, SAGE Open",False,2008-06-03 12:10:41+00:00,12493
26,2019-08-23 06:24:32+00:00,1164785474709286912,"@teddycasino TUMUTULONG ba yan o NANGHIHIKAYAT ang @sarahelago na yan na HUWAG susunod, LUMABAN sa PAMAHALAAN. Una sa lahat, pagaari ba ng mga yan ang kinatitirikan ng kanilang mga bahay. Bakit ang mga komunista, NANGUNGUHA na ng BAHAY katulad ng Kadamay, NANGUNGUHA pa ng mga BATA?",1,8,1,0,https://twitter.com/ninongboy/status/1164785474709286912, ,ninongboy,RnCASHsr21,"""The moment truth is asserted, it becomes false.""
              Lao Tzu (Tao Te Ching)","""The moment truth is asserted, it becomes false.""
              Lao Tzu (Tao Te Ching)",False,2012-05-01 02:29:18+00:00,970
27,2019-10-21 22:52:52+00:00,1186415079488507906,"Kadamay at mga Pambansang Reklamador na Komunista.. 
Pasok!",2,13,0,0,https://twitter.com/deanfortun168/status/1186415079488507906, ,deanfortun168,Dean Fortun 🇵🇭,Pragmatist. Realist. Futurist. Quid quid latet adparebit. Nil inultum remanebit.,Pragmatist. Realist. Futurist. Quid quid latet adparebit. Nil inultum remanebit.,False,2016-10-10 13:02:13+00:00,4972
28,2019-11-01 05:33:06+00:00,1190139679737122816,"sa Bacolod at ang tagapagsalita ng Gabriela Metro Manila na si Cora Agovida at kanyang asawang si Mickael na kasapi ng Kadamay Metro Manila. 

Itong mga pag-atakeng ito ay alinsunod sa EO Blg. 70 ng pasistang rehimen na naglalayong supilin ang mga komunista sa bansa na (2/n)",1,1,1,0,https://twitter.com/ABMuralla/status/1190139679737122816, ,ABMuralla,Anakbayan Muralla #RejectMarcosDuterte,"Pag-aralan ang lipunan at paglingkuran ang sambayanan. Lumalakas, lumalawak, lumalaban! #SumaliSaAnakbayan ✊","Pag-aralan ang lipunan at paglingkuran ang sambayanan. Lumalakas, lumalawak, lumalaban! #SumaliSaAnakbayan ✊",False,2019-09-07 11:15:40+00:00,430
29,2019-12-25 01:19:42+00:00,1209644858131939329,@AlisonPereiraPH @inquirerdotnet Mga komunista/dilawang KADAMAY yang mga squatter na naninirador na yan. Inutusan ang mga yan ng pamunuan ng LP-CPP-NPA.,0,3,1,0,https://twitter.com/rod_pinochet/status/1209644858131939329, ,rod_pinochet,Rodrigo Suharto Pinochet 👊 🇵🇭 🙋‍♂️,"Proud DDS TROLL ♥️🇵🇭 💚Anti-Dilawan/Anti-CPP-NPA-NDF
#BBMSARA ❤️ 🇵🇭 💚
#YesToAntiTerrorismLaw 👊 🇵🇭🙋‍♂️
#FreeGenPalparan 👊 🇵🇭 🙋‍♂️","Proud DDS TROLL ♥️🇵🇭 💚Anti-Dilawan/Anti-CPP-NPA-NDF
#BBMSARA ❤️ 🇵🇭 💚
#YesToAntiTerrorismLaw 👊 🇵🇭🙋‍♂️
#FreeGenPalparan 👊 🇵🇭 🙋‍♂️",False,2018-12-20 07:40:55+00:00,580
30,2020-02-01 08:18:12+00:00,1223520913112485889,@News5AKSYON Huwag damayan ang Kadamay. Iba ang pakay ng mga fronts ng Komunista. May namatay ba sa Inyo? May na infect ba?,0,2,0,0,https://twitter.com/franckylime/status/1223520913112485889, ,franckylime,francky lime,,,False,2012-05-17 12:19:36+00:00,136
31,2020-04-20 10:06:23+00:00,1252176779218808832,@frankcastle1941 Kadamay yun na doktrina ng komunista mga kaawaawang tanga..,0,0,0,0,https://twitter.com/BakutezaBd/status/1252176779218808832, ,BakutezaBd,BdBakuteza,,,False,2020-02-18 13:03:39+00:00,6
32,2020-04-17 12:47:27+00:00,1251130149782708224,@Pi64972447 Oo nga! Kaya si kiko nagbayad ng pyansa sa mga kadamay na nakulong dahil isa rin pala siyang komunista.,0,1,0,0,https://twitter.com/romy622/status/1251130149782708224, ,romy622,Romy✌🏻♥️🇵🇭👊🏻💚,You can never win an argument with an IDIOT!,You can never win an argument with an IDIOT!,False,2014-04-20 23:19:39+00:00,1031
33,2020-04-16 06:34:51+00:00,1250673995134820353,"@ianrobles_ Palibhasa protector ng Komunista, ayaw nilabg umayos buhay nating law abiding citizens, si Kiko, kasama buong pamilya, Nagbayad ng pyansa ngga miembro ng Kadamay na nanggulo sa. Bo. Sa Roque at sa lahat bg mahuhuli na lumalabag sa batas pero WalangAmbagSaCOVID19, pareho niHntvros",0,1,0,0,https://twitter.com/MamTessCD/status/1250673995134820353, ,MamTessCD,Teresita Curato-Dapoc,,,False,2017-12-17 05:33:19+00:00,1082
34,2020-04-13 09:29:57+00:00,1249630897143312384,"@JiBotzky @raincyrainy At paano sinusuklian ng detractors ng DU30 admin ang mahal nating pangulo, Pinapanalangin mamatay, sumasali sa rallies mga scholar ng bayan kasama lider ng komunista, nangaagaw ng bahay mga 4PS na miembro ng Kadamay, number one pasaway mga taong gobyerno na mga dilawan, oligarks",0,4,2,0,https://twitter.com/MamTessCD/status/1249630897143312384, ,MamTessCD,Teresita Curato-Dapoc,,,False,2017-12-17 05:33:19+00:00,1082
35,2020-04-03 15:26:36+00:00,1246096770326614017,@teddycasino @inquirerdotnet Ulol! Pakana ng komunista ang rally sa QC. Mga KADAMAY members ang karamihan na nanduon kaya nagalit si presidente at nag order ng shoot to kill sa mga komunista. Kasi gusto nila maghasik ng gulo. Sinasamantala nila na may problema ang bansa at ginagamit ang mga mahihirap.,0,0,0,0,https://twitter.com/vladskymir/status/1246096770326614017, ,vladskymir,iam_me,Husband | Father | Catholic | Marian | Online Debater | Rationalist | Logical Thinker | Worked at Judiciary,Husband | Father | Catholic | Marian | Online Debater | Rationalist | Logical Thinker | Worked at Judiciary,False,2011-07-13 04:59:59+00:00,13
36,2020-04-03 15:10:59+00:00,1246092842469953541,"San Roque nga sinabihan ni Alan. Jesus Christ lahat na lang ba nang mag ""ririot"" dahil sa kagutuman komunista, leftist, npa, or kadamay. Ganun ba kaliit utak ng Duterte supporters???",0,0,0,0,https://twitter.com/Ariaaaamm/status/1246092842469953541, ,Ariaaaamm,Aria,IR and Politics | lagi't lagi para sa bayan ✊🇵🇭🏳️‍🌈 | my tweets dont represent anyone,IR and Politics | lagi't lagi para sa bayan ✊🇵🇭🏳️‍🌈 | my tweets dont represent anyone,False,2014-11-06 12:47:57+00:00,359
37,2020-04-03 13:44:24+00:00,1246071051932450816,@natoreyes Tama lang sinabi ni Ano. Para madala na kayong mga komunista. Meron na nga health crisis sa bansa wala na kayong inaatupag kundi gamitin mga mahihirap sa mga kalokohan ninyo. Actually mga Kadamay ang mga yan yung mga komunistang nang aagaw ng mga bahay na hindi kanila. Mga animel,1,8,2,0,https://twitter.com/JaredXenos/status/1246071051932450816, ,JaredXenos,jared zane xenos,"Engineer, consultant, builder, world traveler, photographer, artist, patriot","Engineer, consultant, builder, world traveler, photographer, artist, patriot",False,2013-02-01 14:09:27+00:00,181
38,2020-04-03 01:13:02+00:00,1245881964260757504,"@KumeSalud @ilda_talk tbh npa leftists kadamay komunista lang naman ang takot na takot sa shoot to kill order ni duterte parang ung mga adik at pusher
Let's #HealAsOne and #ProtectTheRepublic by #StandWithDuterte
#DutertePaRin
#istandwithduterte
#YesToABSCBNShutDown",0,0,0,0,https://twitter.com/n4n4daim3/status/1245881964260757504, ,n4n4daim3,IAmIntrovert_mj,"99% dedicated feed #Duterte 👊🏻 #BBM ✌🏻
Follow all 🇵🇭Govt socmed accounts.
Bardagulero but ain't a clout-chaser.
Twitter is toxic. Enter at your own risk.","99% dedicated feed #Duterte 👊🏻 #BBM ✌🏻
Follow all 🇵🇭Govt socmed accounts.
Bardagulero but ain't a clout-chaser.
Twitter is toxic. Enter at your own risk.",False,2010-11-26 03:29:03+00:00,1116
39,2020-04-02 11:07:15+00:00,1245669116674863104,@_nyaaaw Nakita ko 'yon ma jusko. Sinisi pa 'yong mga KADAMAY. I know abt the issue last time pero hindi ganun katanga 'yong mga taong 'yon para lumabas at ilagay sa risk buhay nila dahil lang sa komunista sila. Nagugutom sila.,1,1,0,0,https://twitter.com/matcharua/status/1245669116674863104, ,matcharua,mavi | vote zhanghao,'02 | he/him | civil eng | #HEESEUNG #ZHANGHAO,'02 | he/him | civil eng | #HEESEUNG #ZHANGHAO,False,2016-06-27 11:10:45+00:00,304
40,2020-04-02 04:38:23+00:00,1245571256914571267,@TishaCM Bakit kapag walang Kadamay at mga komunista mula sa slum areas hindi naman nagkakagulo?,0,5,0,0,https://twitter.com/rod_pinochet/status/1245571256914571267, ,rod_pinochet,Rodrigo Suharto Pinochet 👊 🇵🇭 🙋‍♂️,"Proud DDS TROLL ♥️🇵🇭 💚Anti-Dilawan/Anti-CPP-NPA-NDF
#BBMSARA ❤️ 🇵🇭 💚
#YesToAntiTerrorismLaw 👊 🇵🇭🙋‍♂️
#FreeGenPalparan 👊 🇵🇭 🙋‍♂️","Proud DDS TROLL ♥️🇵🇭 💚Anti-Dilawan/Anti-CPP-NPA-NDF
#BBMSARA ❤️ 🇵🇭 💚
#YesToAntiTerrorismLaw 👊 🇵🇭🙋‍♂️
#FreeGenPalparan 👊 🇵🇭 🙋‍♂️",False,2018-12-20 07:40:55+00:00,580
41,2020-04-02 00:57:29+00:00,1245515663336079361,"People tweeting oust digong r worst than Kadamay people na nag rally lang kasi dinala ng mga komunista sa kalsada.  wala na silang marecruit, they resorted in recruiting kadamay people.
 
labaw pa sa beerus ang sakit sa utok. they drag people against the govrt, against each other",0,0,0,0,https://twitter.com/csyfctn_/status/1245515663336079361, ,csyfctn_,ΔSΞYLΔRK,,,False,2012-05-22 02:49:05+00:00,207
42,2020-04-02 00:55:53+00:00,1245515259722354688,"People tweeting oust digong are worst than Kadamay people na nag rally lang kasi dinala ng mga komunista sa kalsada.  wala ng ma recruit si @sarahelago kaya they resorted in recruiting kadamay people.
 
labaw pa sa beerus ang sakit sa utok. they drag people against the govrt.",0,0,0,0,https://twitter.com/csyfctn_/status/1245515259722354688, ,csyfctn_,ΔSΞYLΔRK,,,False,2012-05-22 02:49:05+00:00,207
43,2020-04-01 23:38:09+00:00,1245495699954733056,"@iamkarendavila Engot talaga itong babae na to e kadamay yan. Mga komunista yan at ang trabaho nyan manggulo sa lipunan. They were not asking for assistance from Gov't they were sowing havoc. That's why they were arrested. 

#WagTanga
#WagBobo
#BeInformed",0,0,0,0,https://twitter.com/vladskymir/status/1245495699954733056, ,vladskymir,iam_me,Husband | Father | Catholic | Marian | Online Debater | Rationalist | Logical Thinker | Worked at Judiciary,Husband | Father | Catholic | Marian | Online Debater | Rationalist | Logical Thinker | Worked at Judiciary,False,2011-07-13 04:59:59+00:00,13
44,2020-04-01 22:21:38+00:00,1245476442378362880,@gideonlasco @Achilles_Samain Easy for you to judge mga kadamay po yan gumagawa nag gulo po...para gulohin ..impossibly wala silang makain may pagkain iyan sila  kasi yan sila mga komunista ....,2,6,0,0,https://twitter.com/Analizawalog3/status/1245476442378362880, ,Analizawalog3,lielie,,,False,2018-01-14 04:54:28+00:00,463
45,2020-04-01 15:33:58+00:00,1245373848314245121,"Putol ang video. Meron pa daw hindi nabigyan dahil sa sobrang dami hindi kayang sabay-sabay. Pero sinisiguro daw nila na maibibigay naman ""mamaya lang o bukas"". Salot talaga ang mga komunista. Ang grupong Kadamay pinapunta ang mga tao sa EDSA dahil daw namimigay ang TV5.",0,0,2,0,https://twitter.com/tinkerbeen/status/1245373848314245121, ,tinkerbeen,tinkerbee,,,False,2014-08-04 12:34:52+00:00,413
46,2020-04-01 09:22:43+00:00,1245280422214258688,So Kadamay at mga komunista pala ang may pakana nito.,0,7,2,0,https://twitter.com/Drogoluvsbubwit/status/1245280422214258688, ,Drogoluvsbubwit,Drogs ® 🇵🇭,@iamAndalioLoisa's Loiyal. Philippines Loyalist. Truth defender.,@iamAndalioLoisa's Loiyal. Philippines Loyalist. Truth defender.,False,2014-09-25 11:57:22+00:00,8930
47,2020-04-01 06:23:19+00:00,1245235276135333888,"@dzrhnews @dzrh5 Sinong Komunista na naman ang nagpasimuno ng rally...oh, wait. Mga taga-Kadamay pala. No wonder.",0,0,0,0,https://twitter.com/stoic_aswang/status/1245235276135333888, ,stoic_aswang,Erwin,"Art • Filipino folklore & myths • Celtic myths • Asian folklore • Anthropology • History • HP Lovecraft • Content Mod

El sueño de la razón produce monstruos.","Art • Filipino folklore & myths • Celtic myths • Asian folklore • Anthropology • History • HP Lovecraft • Content Mod

El sueño de la razón produce monstruos.",False,2013-03-23 09:16:59+00:00,222
48,2020-05-04 17:29:32+00:00,1257361734723162119,@mrshycat @TishaCM Di lang mga palamunin na kagaya ng mga komunista at Kadamay. Pati na rin mga feeling magaling pa sa Presidente. Losers naman. Hahaha,0,1,0,0,https://twitter.com/Nitro79586726/status/1257361734723162119, ,Nitro79586726,Nitro,i am responsible,i am responsible,False,2020-02-01 11:20:30+00:00,2
49,2020-05-04 10:46:41+00:00,1257260354721026049,"@mikenavallo @ABSCBNNews Ulol @ColmenaresPH alangan naman komunista ang ilagay mo sa DSWD at DILG, baka maging katulad tayo ng China na komunistang bansa na iniidolo nyo na si Mao Zedong, itinalaga sina Taguiwalo sa DSWD at Mariano sa DAR, puta ang binibigyan lang ng ayuda ay mga KADAMAY at NPA, hahaha!",0,3,0,0,https://twitter.com/Abuka1023/status/1257260354721026049, ,Abuka1023,Mark Garcia,,,False,2014-06-13 13:48:03+00:00,23
50,2020-05-02 06:12:44+00:00,1256466633578541059,"@Andromeda0509 Communism =/= mga komunista, puta obvious naman na galing sa dilawan yan at komunistang grupo yan parang yun issue dun sa qc yun humihingi daw ng relief goods eh members naman ng kadamay, neutral ba sila pero instant may magbabayad agad ng bail wag mo na ako lokohin di ako tanga.",1,0,0,0,https://twitter.com/lightbringer620/status/1256466633578541059, ,lightbringer620,Light,Rise from the ashes,Rise from the ashes,False,2009-07-19 12:58:29+00:00,126
51,2020-06-13 07:53:09+00:00,1271712195034755073,"@mantua_ens @Dagr_2013 @cnnphilippines @gergcahiles seriously? hindi mo alam na revolutionary front ng CPP-NDF-NPA ang kadamay?

seriously? hindi mo alam na ang sitio san roque ay foothold ng mga komunista at diyan isinasagawa ang kanilang immersion?

serioussssly?",1,1,0,0,https://twitter.com/cinecinecine30/status/1271712195034755073, ,cinecinecine30,cinecinecine30,,,False,2015-09-23 16:21:02+00:00,1613
52,2020-08-04 13:45:09+00:00,1290644950426759169,@News5AKSYON Yan ang hiningi ng kadamay nyong Komunista na Bayan Muna. Doon kayo hiningi ng ayuda.,0,0,0,0,https://twitter.com/franckylime/status/1290644950426759169, ,franckylime,francky lime,,,False,2012-05-17 12:19:36+00:00,136
53,2020-12-08 22:09:34+00:00,1336432758835478528,"@Fernand79971688 Hehe, sawsaw pa more, Trapoe, hoy, symphathizer ka na rin ng NPA, NDF, CPP, sabagay nung mga nakaraang election, kayong dalawa ni Nancy Binay nasa leaflets ng Anakbayan, Kadamay, Gabriela na nangampanya sa Bulacan, gusto nyo ring maubos mga Pilipino at palitan ng mga komunista",0,0,0,0,https://twitter.com/MamTessCD/status/1336432758835478528, ,MamTessCD,Teresita Curato-Dapoc,,,False,2017-12-17 05:33:19+00:00,1082
